"District","Schl","School","Type_raw","Type_pipeline","Type_inferred","n_years_with_data","first_year_with_data","last_year_with_data","total_headcount_last","Schl_ID","start_year","end_year","flipped","closed","Consolidation_Summary","Closure_News_URL","Closure_News_URL2"
"Grant","201","Dorcas Elementary School",,"Elementary","Elementary",3,2011,2013,46,"024201",2011,2013,FALSE,TRUE,"Status: Closed | Consolidated into: Students moved to other Grant County schools","https://en.wikipedia.org/wiki/Grant_County_Schools","https://www.publicschoolreview.com/dorcas-elementary-school-profile"
"Grant","202","Maysville Elementary School","Elementary","Elementary","Elementary",16,2011,2026,207,"024202",2011,,FALSE,FALSE,,,
"Grant","203","Petersburg Elementary School","Elementary","Elementary","Elementary",16,2011,2026,603,"024203",2011,,FALSE,FALSE,,,
"Grant","501","Petersburg High School","Secondary","High School","High School",16,2011,2026,586,"024501",2011,,FALSE,FALSE,,,
"Grant","101","Union Educational Complex","Secondary","Elementary + Middle","High School",16,2011,2026,174,"024101",2011,,FALSE,FALSE,,,
"Greenbrier","201","Alderson Elementary","Elementary","Elementary","Elementary",16,2011,2026,172,"026201",2011,,FALSE,FALSE,,,
"Greenbrier","101","Crichton Elementary","Elementary","Middle","Elementary",16,2011,2026,66,"026101",2011,,FALSE,FALSE,,,
"Greenbrier","406","Eastern Greenbrier Middle School","Middle","Middle","Middle",16,2011,2026,669,"026406",2011,,FALSE,FALSE,,,
"Greenbrier","204","Frankford Elementary","Elementary","Elementary","Elementary",16,2011,2026,211,"026204",2011,,FALSE,FALSE,,,
"Greenbrier","501","Greenbrier East High School","Secondary","High School","High School",16,2011,2026,943,"026501",2011,,FALSE,FALSE,,,
"Greenbrier","502","Greenbrier West High School","Secondary","High School","High School",16,2011,2026,363,"026502",2011,,FALSE,FALSE,,,
"Greenbrier","205","Lewisburg Elementary","Elementary","Elementary","Elementary",16,2011,2026,397,"026205",2011,,FALSE,FALSE,,,
"Greenbrier","102","Rainelle Elementary","Elementary","Elementary","Elementary",16,2011,2026,190,"026102",2011,,FALSE,FALSE,,,
"Greenbrier","207","Ronceverte Elementary","Elementary","Elementary","Elementary",16,2011,2026,334,"026207",2011,,FALSE,FALSE,,,
"Greenbrier","103","Rupert Elementary","Elementary","High School","Elementary",16,2011,2026,147,"026103",2011,,FALSE,FALSE,,,
"Greenbrier","104","Smoot Elementary","Elementary","Elementary","Elementary",16,2011,2026,144,"026104",2011,,FALSE,FALSE,,,
"Greenbrier","599","The Achievement Center","Alternative","Alternative","Alternative",4,2023,2026,26,"026599",2023,,FALSE,FALSE,,,
"Greenbrier","407","Western Greenbrier Middle School","Middle","Middle","Middle",16,2011,2026,265,"026407",2011,,FALSE,FALSE,,,
"Greenbrier","208","White Sulphur Elementary","Elementary","Elementary","Elementary",16,2011,2026,283,"026208",2011,,FALSE,FALSE,,,
"Hampshire","201","Augusta Elementary School","Elementary","Elementary","Elementary",14,2011,2024,303,"028201",2011,2024,FALSE,TRUE,"Status: Approved | Consolidated into: Windy Ridge Elementary School (new, Augusta area) | New school name: Windy Ridge Elementary","https://www.wvgazettemail.com/news/education/wv-school-building-authority-giving-hampshire-county-24m-to-consolidate-elementary-schools/article_d3836660-164b-5627-ac06-3699057b9050.html",
"Hampshire","209","Capon Bridge Elementary School","Elementary","Elementary","Elementary",16,2011,2026,324,"028209",2011,,FALSE,FALSE,,,
"Hampshire","401","Capon Bridge Middle School","Middle","Middle","Middle",16,2011,2026,197,"028401",2011,,FALSE,FALSE,,,
"Hampshire","501","Hampshire Senior High School","Secondary","High School","High School",16,2011,2026,723,"028501",2011,,FALSE,FALSE,,,
"Hampshire","210","Ice Mountain Elementary School","Elementary","Elementary","Elementary",2,2025,2026,210,"028210",2025,,FALSE,FALSE,,,
"Hampshire","204","John J. Cornwell","Elementary","Elementary","Elementary",12,2011,2022,22,"028204",2011,2022,FALSE,TRUE,"Status: Approved | Consolidated into: South Branch Elementary School (new, Romney) | New school name: South Branch Elementary","https://www.wvgazettemail.com/news/education/wv-school-building-authority-giving-hampshire-county-24m-to-consolidate-elementary-schools/article_d3836660-164b-5627-ac06-3699057b9050.html",
"Hampshire","206","Romney Elementary School","Elementary","Elementary","Elementary",14,2011,2024,479,"028206",2011,2024,FALSE,TRUE,"Status: Approved | Consolidated into: South Branch Elementary School (new, Romney) | New school name: South Branch Elementary","https://www.wvgazettemail.com/news/education/wv-school-building-authority-giving-hampshire-county-24m-to-consolidate-elementary-schools/article_d3836660-164b-5627-ac06-3699057b9050.html",
"Hampshire","402","Romney Middle School","Middle","Middle","Middle",16,2011,2026,366,"028402",2011,,FALSE,FALSE,,,
"Hampshire","207","Slanesville Elementary School","Elementary","Elementary","Elementary",14,2011,2024,206,"028207",2011,2024,FALSE,TRUE,"Status: Approved | Consolidated into: Ice Mountain Elementary School (new, Slanesville area) | New school name: Ice Mountain Elementary","https://www.wvgazettemail.com/news/education/wv-school-building-authority-giving-hampshire-county-24m-to-consolidate-elementary-schools/article_d3836660-164b-5627-ac06-3699057b9050.html",
"Hampshire","212","South Branch Elementary School","Elementary","Elementary","Elementary",2,2025,2026,501,"028212",2025,,FALSE,FALSE,,,
"Hampshire","208","Springfield-Green Spring Elementary Sch","Elementary","Elementary","Elementary",14,2011,2024,71,"028208",2011,2024,FALSE,TRUE,"Status: Approved | Consolidated into: Ice Mountain Elementary School (new) | New school name: Ice Mountain Elementary","https://www.wvgazettemail.com/news/education/wv-school-building-authority-giving-hampshire-county-24m-to-consolidate-elementary-schools/article_d3836660-164b-5627-ac06-3699057b9050.html",
"Hampshire","211","Windy Ridge Elementary School","Elementary","Elementary","Elementary",2,2025,2026,338,"028211",2025,,FALSE,FALSE,,,
"Hancock","210","A. T. Allison Elementary School","Elementary","Elementary","Elementary",16,2011,2026,246,"029210",2011,,FALSE,FALSE,,,
"Hancock","201","Broadview Elementary School",,"Elementary","Elementary",4,2011,2014,330,"029201",2011,2014,FALSE,TRUE,"Status: Approved | Consolidated into: New Weirton Elementary School | New school name: Weirton Elementary","https://www.weirtondailytimes.com/opinion/local-columns/2023/08/history-in-the-hills-lets-go-back-to-school/","https://www.weirtondailytimes.com/news/local-news/2014/08/school-opens-on-aug-20/"
"Hancock","205","Liberty Elementary School",,"Elementary","Elementary",4,2011,2014,238,"029205",2011,2014,FALSE,TRUE,"Status: Approved | Consolidated into: New Weirton Elementary School | New school name: Weirton Elementary","https://www.weirtondailytimes.com/opinion/local-columns/2023/08/history-in-the-hills-lets-go-back-to-school/","https://www.weirtondailytimes.com/news/local-news/2014/08/school-opens-on-aug-20/"
"Hancock","208","New Manchester Elementary School","Elementary","Elementary","Elementary",16,2011,2026,271,"029208",2011,,FALSE,FALSE,,,
"Hancock","501","Oak Glen High School","Secondary","High School","High School",16,2011,2026,479,"029501",2011,,FALSE,FALSE,,,
"Hancock","303","Oak Glen Middle School","Middle","Middle","Middle",16,2011,2026,448,"029303",2011,,FALSE,FALSE,,,
"Hancock","502","Weir High School","Secondary","High School","High School",16,2011,2026,590,"029502",2011,,FALSE,FALSE,,,
"Hancock","301","Weir Middle School","Middle","Middle","Middle",16,2011,2026,489,"029301",2011,,FALSE,FALSE,,,
"Hancock","211","Weirton Elementary","Elementary","Elementary","Elementary",12,2015,2026,752,"029211",2015,,FALSE,FALSE,,,
"Hancock","209","Weirton Heights Elementary School",,"Elementary","Elementary",4,2011,2014,420,"029209",2011,2014,FALSE,TRUE,"Status: Approved | Consolidated into: New Weirton Elementary School | New school name: Weirton Elementary","https://www.weirtondailytimes.com/opinion/local-columns/2023/08/history-in-the-hills-lets-go-back-to-school/","https://www.weirtondailytimes.com/news/local-news/2014/08/school-opens-on-aug-20/"
"Hardy","204","East Hardy Elementary School","Elementary","Elementary + Middle","Elementary + Middle",16,2011,2026,360,"031204",2011,,FALSE,FALSE,,,
"Hardy","501","East Hardy High School","Secondary","High School","High School",16,2011,2026,295,"031501",2011,,FALSE,FALSE,,,
"Hardy","202","Moorefield Elementary School","Primary","Elementary","Elementary",16,2011,2026,426,"031202",2011,,FALSE,FALSE,,,
"Hardy","502","Moorefield High School","Secondary","High School","High School",16,2011,2026,444,"031502",2011,,FALSE,FALSE,,,
"Hardy","205","Moorefield Intermediate School","Elementary","Elementary","Elementary",16,2011,2026,320,"031205",2011,,FALSE,FALSE,,,
"Hardy","301","Moorefield Middle School","Middle","Middle","Middle",16,2011,2026,309,"031301",2011,,FALSE,FALSE,,,
"Harrison","201","Adamston Elementary School","Elementary","Elementary","Elementary",12,2011,2022,213,"033201",2011,2022,FALSE,TRUE,"Status: Approved | Consolidated into: Victory Elementary School (new) | New school name: Victory Elementary","https://www.wdtv.com/content/news/Harrison-County-School-Board-could-vote-Tuesday-about-school-consolidation-plan-561905701.html",
"Harrison","231","Big Elm Elementary School","Elementary","Elementary","Elementary",16,2011,2026,543,"033231",2011,,FALSE,FALSE,,,
"Harrison","501","Bridgeport High School","Secondary","High School","High School",16,2011,2026,781,"033501",2011,,FALSE,FALSE,,,
"Harrison","303","Bridgeport Middle School","Middle","Middle","Middle",16,2011,2026,578,"033303",2011,,FALSE,FALSE,,,
"Harrison","509","Evolution High School","Alternative","Alternative","Alternative",12,2015,2026,18,"033509",2015,,FALSE,FALSE,,,
"Harrison","310","Evolution Middle School","Alternative","Middle","Alternative",5,2018,2026,10,"033310",2018,,TRUE,FALSE,,,
"Harrison","208","Johnson Elementary School","Elementary","Elementary","Elementary",16,2011,2026,735,"033208",2011,,FALSE,FALSE,,,
"Harrison","502","Liberty High School","Secondary","High School","High School",15,2011,2025,346,"033502",2011,2025,FALSE,TRUE,"Status: Approved | Consolidated into: Robert C. Byrd High School | New school name: Liberty Middle School (building repurposed)","https://www.wboy.com/news/harrison/wv-board-of-education-approves-harrison-county-closures-and-consolidations/",
"Harrison","311","Liberty Middle School","Middle","Middle","Middle",1,2026,2026,759,"033311",2026,,FALSE,FALSE,,,
"Harrison","503","Lincoln High School","Secondary","High School","High School",16,2011,2026,560,"033503",2011,,FALSE,FALSE,,,
"Harrison","304","Lincoln Middle School","Middle","Middle","Middle",16,2011,2026,377,"033304",2011,,FALSE,FALSE,,,
"Harrison","210","Lost Creek Elementary School","Elementary","Elementary","Elementary",16,2011,2026,103,"033210",2011,,FALSE,FALSE,,,
"Harrison","211","Lumberport Elementary School","Elementary","Elementary","Elementary",16,2011,2026,226,"033211",2011,,FALSE,FALSE,,,
"Harrison","213","Mountaineer Elementary School","Elementary","Elementary","Elementary",16,2011,2026,224,"033213",2011,,FALSE,FALSE,,,
"Harrison","309","Mountaineer Middle School","Middle","Middle","Middle",15,2011,2025,351,"033309",2011,2025,FALSE,TRUE,"Status: Approved | Consolidated into: Liberty Middle School (Liberty HS building) | New school name: Liberty Middle School","https://wvmetronews.com/2024/05/08/state-boe-approves-harrison-county-school-closings/",
"Harrison","214","Norwood Elementary School","Elementary","Elementary","Elementary",13,2011,2023,285,"033214",2011,2023,FALSE,TRUE,"Status: Approved (emergency closure) | Consolidated into: Simpson Elementary School","https://www.wdtv.com/2023/12/14/wvbe-approves-norwood-elementary-closure/",
"Harrison","233","Nutter Fort Intermediate School","Elementary","Elementary","Elementary",16,2011,2026,448,"033233",2011,,FALSE,FALSE,,,
"Harrison","232","Nutter Fort Primary School","Primary","Elementary","Elementary",16,2011,2026,548,"033232",2011,,FALSE,FALSE,,,
"Harrison","603","Pressley Ridge School",,"High School","High School",5,2011,2015,33,"033603",2011,2015,FALSE,TRUE,"Status: Closed | Consolidated into: Closed <U+2014> private residential school program ended","https://wvpolicy.org/tracking-public-school-closures-in-wv/",
"Harrison","506","Robert C Byrd High School","Secondary","High School","High School",16,2011,2026,954,"033506",2011,,FALSE,FALSE,,,
"Harrison","234","Salem Elementary","Elementary","Elementary","Elementary",16,2011,2026,145,"033234",2011,,FALSE,FALSE,,,
"Harrison","220","Simpson Elementary School","Elementary","Elementary","Elementary",16,2011,2026,500,"033220",2011,,FALSE,FALSE,,,
"Harrison","505","South Harrison High School","Secondary","High School","High School",16,2011,2026,350,"033505",2011,,FALSE,FALSE,,,
"Harrison","308","South Harrison Middle School","Middle","Middle","Middle",16,2011,2026,225,"033308",2011,,FALSE,FALSE,,,
"Harrison","507","United High School","Alternative","Alternative","Alternative",10,2017,2026,147,"033507",2017,,FALSE,FALSE,,,
"Harrison","701","United Technical Center",,"High School","High School",4,2011,2014,3,"033701",2011,2014,FALSE,TRUE,"Status: Closed | Consolidated into: Vocational programs moved to United Technical Center (multi-county) | New school name: United Technical Center","https://wvpolicy.org/tracking-public-school-closures-in-wv/",
"Harrison","236","Victory Elementary School","Elementary","Elementary","Elementary",4,2023,2026,303,"033236",2023,,FALSE,FALSE,,,
"Harrison","307","Washington Irving Middle School","Middle","Middle","Middle",15,2011,2025,533,"033307",2011,2025,FALSE,TRUE,"Status: Approved | Consolidated into: Liberty Middle School (Liberty HS building) | New school name: Liberty Middle School","https://wvmetronews.com/2024/05/08/state-boe-approves-harrison-county-school-closings/",
"Harrison","225","West Milford Elementary School","Elementary","Elementary","Elementary",16,2011,2026,384,"033225",2011,,FALSE,FALSE,,,
"Harrison","226","Wilsonburg Elementary School","Elementary","Elementary","Elementary",12,2011,2022,170,"033226",2011,2022,FALSE,TRUE,"Status: Approved | Consolidated into: Victory Elementary School (new) | New school name: Victory Elementary","https://www.wdtv.com/content/news/Harrison-County-School-Board-could-vote-Tuesday-about-school-consolidation-plan-561905701.html",
"Jackson","201","Cottageville Elementary School","Elementary","Elementary","Elementary",16,2011,2026,150,"035201",2011,,FALSE,FALSE,,,
"Jackson","203","Evans Elementary School","Elementary","Elementary","Elementary",16,2011,2026,148,"035203",2011,,FALSE,FALSE,,,
"Jackson","204","Fairplain Elementary School","Elementary","Elementary","Elementary",16,2011,2026,149,"035204",2011,,FALSE,FALSE,,,
"Jackson","205","Gilmore Elementary School","Elementary","Elementary","Elementary",16,2011,2026,159,"035205",2011,,FALSE,FALSE,,,
"Jackson","207","Henry J Kaiser Elementary School","Primary","Elementary","Elementary",16,2011,2026,280,"035207",2011,,FALSE,FALSE,,,
"Jackson","206","Kenna Elementary School","Elementary","Elementary","Elementary",16,2011,2026,209,"035206",2011,,FALSE,FALSE,,,
"Jackson","208","Ravenswood Grade School","Elementary","Elementary","Elementary",16,2011,2026,209,"035208",2011,,FALSE,FALSE,,,
"Jackson","501","Ravenswood High School","Secondary","High School","High School",16,2011,2026,390,"035501",2011,,FALSE,FALSE,,,
"Jackson","301","Ravenswood Middle School","Middle","Middle","Middle",16,2011,2026,295,"035301",2011,,FALSE,FALSE,,,
"Jackson","209","Ripley Elementary School","Elementary","Elementary","Elementary",16,2011,2026,593,"035209",2011,,FALSE,FALSE,,,
"Jackson","502","Ripley High School","Secondary","High School","High School",16,2011,2026,755,"035502",2011,,FALSE,FALSE,,,
"Jackson","302","Ripley Middle School","Middle","Middle","Middle",16,2011,2026,557,"035302",2011,,FALSE,FALSE,,,
"Jefferson","201","Blue Ridge Elementary School","Elementary","Elementary","Elementary",16,2011,2026,339,"037201",2011,,FALSE,FALSE,,,
"Jefferson","211","Blue Ridge Primary",,"Elementary","Elementary",4,2013,2016,175,"037211",2013,2016,FALSE,TRUE,"Status: Closed | Consolidated into: Students redistributed within Jefferson County","https://wvpolicy.org/tracking-public-school-closures-in-wv/",
"Jefferson","206","C. W. Shipley Elementary School","Elementary","Elementary","Elementary",16,2011,2026,286,"037206",2011,,FALSE,FALSE,,,
"Jefferson","401","Charles Town Middle School","Middle","Middle","Middle",16,2011,2026,606,"037401",2011,,FALSE,FALSE,,,
"Jefferson","210","Driswood Elementary School","Elementary","Elementary","Elementary",16,2011,2026,326,"037210",2011,,FALSE,FALSE,,,
"Jefferson","402","Harpers Ferry Middle School","Middle","Middle","Middle",16,2011,2026,533,"037402",2011,,FALSE,FALSE,,,
"Jefferson","501","Jefferson High School","Secondary","High School","High School",16,2011,2026,1410,"037501",2011,,FALSE,FALSE,,,
"Jefferson","202","North Jefferson Elementary","Elementary","Elementary","Elementary",16,2011,2026,247,"037202",2011,,FALSE,FALSE,,,
"Jefferson","203","Page Jackson Elementary","Primary","Elementary","Elementary",16,2011,2026,398,"037203",2011,,FALSE,FALSE,,,
"Jefferson","204","Ranson Elementary School","Elementary","Elementary","Elementary",16,2011,2026,314,"037204",2011,,FALSE,FALSE,,,
"Jefferson","205","Shepherdstown Elementary School","Elementary","Elementary","Elementary",16,2011,2026,318,"037205",2011,,FALSE,FALSE,,,
"Jefferson","403","Shepherdstown Middle School","Middle","Middle","Middle",16,2011,2026,270,"037403",2011,,FALSE,FALSE,,,
"Jefferson","207","South Jefferson Elementary School","Elementary","Elementary","Elementary",16,2011,2026,410,"037207",2011,,FALSE,FALSE,,,
"Jefferson","209","T A Lowery Elementary School","Elementary","Elementary","Elementary",16,2011,2026,527,"037209",2011,,FALSE,FALSE,,,
"Jefferson","502","Washington High School","Secondary","High School","High School",16,2011,2026,1402,"037502",2011,,FALSE,FALSE,,,
"Jefferson","404","Wildwood Middle School","Middle","Middle","Middle",16,2011,2026,443,"037404",2011,,FALSE,FALSE,,,
"Jefferson","208","Wright Denny Intermediate School","Elementary","Elementary","Elementary",16,2011,2026,384,"037208",2011,,FALSE,FALSE,,,
"Kanawha","201","Alban Elementary School","Elementary","Elementary","Elementary",16,2011,2026,347,"039201",2011,,FALSE,FALSE,,,
"Kanawha","202","Alum Creek Elementary School","Elementary","Elementary","Elementary",16,2011,2026,143,"039202",2011,,FALSE,FALSE,,,
"Kanawha","402","Andrew Jackson Middle School","Middle","Middle","Middle",16,2011,2026,509,"039402",2011,,FALSE,FALSE,,,
"Kanawha","203","Andrews Heights Elementary School","Elementary","Elementary","Elementary",16,2011,2026,213,"039203",2011,,FALSE,FALSE,,,
"Kanawha","204","Anne Bailey Elementary School","Elementary","Elementary","Elementary",16,2011,2026,208,"039204",2011,,FALSE,FALSE,,,
"Kanawha","206","Belle Elementary School","Elementary","Elementary","Elementary",16,2011,2026,252,"039206",2011,,FALSE,FALSE,"Status: Approved <U+2014> open until new school built (~2028) | Consolidated into: New Eastern Kanawha Elementary Center | New school name: Eastern Kanawha Elementary Center","https://wvmetronews.com/2025/03/31/kanawha-boe-beginning-process-for-new-consolidated-elementary-school-on-countys-eastern-end/",
"Kanawha","701","Ben Franklin Vocational Center",,"High School","High School",1,2017,2017,12,"039701",2017,2017,FALSE,TRUE,"Status: Closed | Consolidated into: Closed <U+2014> vocational programs restructured","https://wvpolicy.org/tracking-public-school-closures-in-wv/",
"Kanawha","209","Bonham Elementary School",,"Elementary","Elementary",1,2011,2011,155,"039209",2011,2011,FALSE,TRUE,"Status: Closed | Consolidated into: Students redistributed to nearby Kanawha County elementaries","https://wvpolicy.org/tracking-public-school-closures-in-wv/",
"Kanawha","211","Bridge Elementary School","Elementary","Elementary","Elementary",11,2011,2021,86,"039211",2011,2021,FALSE,TRUE,"Status: Approved | Consolidated into: New Elk Elementary Center (with former Clendenin students) | New school name: Elk Elementary Center","https://wchstv.com/news/local/kanawha-county-board-of-education-approves-closure-of-bridge-elementary-school",
"Kanawha","280","Bridgeview Elementary School","Elementary","Elementary","Elementary",16,2011,2026,381,"039280",2011,,FALSE,FALSE,,,
"Kanawha","513","Capital High School","Secondary","High School","High School",16,2011,2026,993,"039513",2011,,FALSE,FALSE,,,
"Kanawha","213","Cedar Grove Elementary School","Elementary","Elementary","Elementary",16,2011,2026,173,"039213",2011,,FALSE,FALSE,,,
"Kanawha","403","Cedar Grove Middle School","Middle","Middle","Middle",12,2011,2022,143,"039403",2011,2022,FALSE,TRUE,"Status: Approved | Consolidated into: DuPont Middle School","https://www.wowktv.com/news/education/cedar-grove-middle-closing-students-being-sent-to-dupont-in-fall-2022/",
"Kanawha","214","Central Elementary School","Elementary","Elementary","Elementary",16,2011,2026,306,"039214",2011,,FALSE,FALSE,,,
"Kanawha","215","Chamberlain Elementary School","Elementary","Elementary","Elementary",16,2011,2026,192,"039215",2011,,FALSE,FALSE,,,
"Kanawha","218","Chesapeake Elementary School","Elementary","Elementary","Elementary",16,2011,2026,211,"039218",2011,,FALSE,FALSE,,,
"Kanawha","219","Clendenin Elementary School","Elementary","Elementary","Elementary",16,2011,2026,319,"039219",2011,,FALSE,FALSE,,,
"Kanawha","220","Cross Lanes Elementary School","Elementary","Elementary","Elementary",16,2011,2026,275,"039220",2011,,FALSE,FALSE,,,
"Kanawha","406","Du Pont Middle School","Middle","Middle","Middle",16,2011,2026,593,"039406",2011,,FALSE,FALSE,,,
"Kanawha","283","Dunbar Intermediate Center","Elementary","Elementary","Elementary",16,2011,2026,235,"039283",2011,,FALSE,FALSE,,,
"Kanawha","405","Dunbar Middle School","Middle","Middle","Middle",16,2011,2026,288,"039405",2011,,FALSE,FALSE,,,
"Kanawha","222","Dunbar Primary Center","Primary","Elementary","Elementary",16,2011,2026,265,"039222",2011,,FALSE,FALSE,,,
"Kanawha","407","East Bank Middle School","Middle","Middle","Middle",15,2011,2025,227,"039407",2011,2025,FALSE,TRUE,"Status: Approved | Consolidated into: DuPont Middle School","https://www.wvgazettemail.com/news/education/wv-board-of-ed-kanawha-schools-closures-pass-hope-scholarship-under-fire/article_526f8264-a2b9-11ef-bf0d-772e4911c58f.html",
"Kanawha","285","Edgewood Elementary School","Elementary","Elementary","Elementary",12,2015,2026,358,"039285",2015,,FALSE,FALSE,,,
"Kanawha","279","Elk Elementary Center","Elementary","Elementary","Elementary",16,2011,2026,451,"039279",2011,,FALSE,FALSE,,,
"Kanawha","408","Elkview Middle School","Middle","Middle","Middle",16,2011,2026,567,"039408",2011,,FALSE,FALSE,,,
"Kanawha","226","Flinn Elementary School","Elementary","Elementary","Elementary",16,2011,2026,409,"039226",2011,,FALSE,FALSE,,,
"Kanawha","276","George C. Weimer Elementary School","Elementary","Elementary","Elementary",14,2011,2024,134,"039276",2011,2024,FALSE,TRUE,"Status: Approved | Consolidated into: Alban Elementary and Bridgeview Elementary","https://www.wowktv.com/news/west-virginia/kanawha-county-wv/west-virginia-board-of-education-votes-to-close-3-kanawha-county-elementary-schools/",
"Kanawha","506","George Washington High School","Secondary","High School","High School",16,2011,2026,1173,"039506",2011,,FALSE,FALSE,,,
"Kanawha","286","Grandview Annex","Primary","Elementary","Elementary",2,2025,2026,14,"039286",2025,,FALSE,FALSE,,,
"Kanawha","231","Grandview Elementary School","Elementary","Elementary","Elementary",14,2011,2024,133,"039231",2011,2024,FALSE,TRUE,"Status: Approved | Consolidated into: Mary C. Snow West Side Elementary and Edgewood Elementary","https://wvmetronews.com/2023/06/14/state-boe-votes-to-close-3-kanawha-county-elementary-schools/",
"Kanawha","409","Hayes Middle School","Middle","Middle","Middle",16,2011,2026,648,"039409",2011,,FALSE,FALSE,,,
"Kanawha","507","Herbert Hoover High School","Secondary","Alternative","High School",16,2011,2026,794,"039507",2011,,FALSE,FALSE,,,
"Kanawha","234","Holz Elementary School","Elementary","Elementary","Elementary",16,2011,2026,392,"039234",2011,,FALSE,FALSE,,,
"Kanawha","410","Horace Mann Middle School","Middle","Middle","Middle",16,2011,2026,354,"039410",2011,,FALSE,FALSE,,,
"Kanawha","258","J E Robins Elementary School",,"Elementary","Elementary",4,2011,2014,204,"039258",2011,2014,FALSE,TRUE,"Status: Approved | Consolidated into: New Edgewood Elementary School | New school name: Edgewood Elementary","https://www.wvgazettemail.com/news/west-side-schools-to-close-edgewood-school-of-the-future-to-open/article_30f14667-21c3-534b-9102-f8db40134b20.html",
"Kanawha","401","John Adams Middle School","Middle","Middle","Middle",16,2011,2026,768,"039401",2011,,FALSE,FALSE,,,
"Kanawha","599","KCS Alternative Learning","Alternative","Elementary + Middle","Alternative",16,2011,2026,67,"039599",2011,,FALSE,FALSE,,,
"Kanawha","235","Kanawha City Elementary School","Elementary","Elementary","Elementary",16,2011,2026,218,"039235",2011,,FALSE,FALSE,,,
"Kanawha","237","Kenna Elementary School","Elementary","Elementary","Elementary",16,2011,2026,167,"039237",2011,,FALSE,FALSE,,,
"Kanawha","239","Lakewood Elementary School","Elementary","Elementary","Elementary",16,2011,2026,296,"039239",2011,,FALSE,FALSE,,,
"Kanawha","241","Malden Elementary School","Elementary","Elementary","Elementary",16,2011,2026,176,"039241",2011,,FALSE,FALSE,"Status: Approved <U+2014> open until new school built (~2028) | Consolidated into: New Eastern Kanawha Elementary Center | New school name: Eastern Kanawha Elementary Center","https://wvmetronews.com/2025/03/31/kanawha-boe-beginning-process-for-new-consolidated-elementary-school-on-countys-eastern-end/",
"Kanawha","242","Marmet Elementary School","Elementary","Elementary","Elementary",14,2011,2024,103,"039242",2011,2024,FALSE,TRUE,"Status: Approved | Consolidated into: Chesapeake Elementary School","https://wvmetronews.com/2023/06/14/state-boe-votes-to-close-3-kanawha-county-elementary-schools/",
"Kanawha","284","Mary C. Snow West Side Elementary","Elementary","Elementary","Elementary",16,2011,2026,410,"039284",2011,,FALSE,FALSE,,,
"Kanawha","243","Mary Ingles Elementary School","Elementary","Elementary","Elementary",16,2011,2026,131,"039243",2011,,FALSE,FALSE,"Status: Approved <U+2014> open until new school built (~2028) | Consolidated into: New Eastern Kanawha Elementary Center | New school name: Eastern Kanawha Elementary Center","https://wvmetronews.com/2025/03/31/kanawha-boe-beginning-process-for-new-consolidated-elementary-school-on-countys-eastern-end/",
"Kanawha","413","McKinley Middle School","Middle","Middle","Middle",15,2011,2025,255,"039413",2011,2025,FALSE,TRUE,"Status: Approved | Consolidated into: Hayes Middle School","https://www.wvgazettemail.com/news/education/wv-board-of-ed-kanawha-schools-closures-pass-hope-scholarship-under-fire/article_526f8264-a2b9-11ef-bf0d-772e4911c58f.html",
"Kanawha","244","Midland Trail Elementary School","Elementary","Elementary","Elementary",16,2011,2026,145,"039244",2011,,FALSE,FALSE,"Status: Approved <U+2014> open until new school built (~2028) | Consolidated into: New Eastern Kanawha Elementary Center | New school name: Eastern Kanawha Elementary Center","https://wvmetronews.com/2025/03/31/kanawha-boe-beginning-process-for-new-consolidated-elementary-school-on-countys-eastern-end/",
"Kanawha","246","Montrose Elementary School","Elementary","Elementary","Elementary",16,2011,2026,227,"039246",2011,,FALSE,FALSE,,,
"Kanawha","248","Nitro Elementary School","Elementary","Elementary","Elementary",16,2011,2026,328,"039248",2011,,FALSE,FALSE,,,
"Kanawha","508","Nitro High School","Secondary","High School","High School",16,2011,2026,755,"039508",2011,,FALSE,FALSE,,,
"Kanawha","250","Overbrook Elementary School","Elementary","Elementary","Elementary",16,2011,2026,355,"039250",2011,,FALSE,FALSE,,,
"Kanawha","282","Piedmont Year-Round Education","Elementary","Elementary","Elementary",16,2011,2026,272,"039282",2011,,FALSE,FALSE,,,
"Kanawha","253","Pinch Elementary School","Elementary","Elementary","Elementary",16,2011,2026,316,"039253",2011,,FALSE,FALSE,,,
"Kanawha","254","Point Harmony Elementary School","Elementary","Elementary","Elementary",16,2011,2026,440,"039254",2011,,FALSE,FALSE,,,
"Kanawha","255","Pratt Elementary School","Elementary","Elementary","Elementary",16,2011,2026,137,"039255",2011,,FALSE,FALSE,,,
"Kanawha","257","Richmond Elementary School","Elementary","Elementary","Elementary",16,2011,2026,206,"039257",2011,,FALSE,FALSE,,,
"Kanawha","514","Riverside High School","Secondary","High School","High School",16,2011,2026,971,"039514",2011,,FALSE,FALSE,,,
"Kanawha","260","Ruffner Elementary School","Elementary","Elementary","Elementary",16,2011,2026,279,"039260",2011,,FALSE,FALSE,,,
"Kanawha","261","Ruthlawn Elementary School","Elementary","Elementary","Elementary",16,2011,2026,227,"039261",2011,,FALSE,FALSE,,,
"Kanawha","509","Saint Albans High School","Secondary","Alternative","High School",16,2011,2026,845,"039509",2011,,FALSE,FALSE,,,
"Kanawha","262","Sharon Dawes Elementary School","Elementary","Elementary","Elementary",16,2011,2026,127,"039262",2011,,FALSE,FALSE,,,
